MOLECULE_NAME,SMILES,Pampa_per_MW
25102847,COC1=CC2=C(C=CN=C2C=C1OC)OC3=CC=C(C=C3)NC(=O)C4(CC4)C(=O)NC5=CC=C(C=C5)F,1.01131773
22049997,CC1=C(C=C(C=C1)C(=O)NC)N2C(=CC(=C(C2=O)Br)OCC3=C(C=C(C=C3)F)F)C,1.456741497
11858109,CN1C(=O)C(=CN=C1NC2=CC=C(C=C2)F)C3=CC(=C(C=C3)OC4=C5C=C(C(=CC5=NC=C4)OCCCN6CCOCC6)OC)F,0.14749136
70701453,COC1=C(N=C(O1)C2=CC=CC3=CC=CC=C32)C(=O)O,0.00534807
70701455,C1=CC=C(C=C1)NC2=C(N=C(O2)C3=CC=CC4=CC=CC=C43)C#N,2.636312246
70701370,C1=CC(=CC(=C1)O)CNC2=CC=C(C=C2)S(=O)(=O)NC3=NC=CS3,0.003181647
70701424,C1=CC2=C(C(=C1)CNC3=CC=C(C=C3)S(=O)(=O)NC4=NC=CS4)NC=C2,0.0062421
70701436,COC1=CC=CC(=C1O)C(=O)NC2=CC=C(C=C2)[S+](=O)(NC3=NC=CS3)[O-],0.008632235
70701419,COC1=C(C=C(C=C1)CNC2=CC=C(C=C2)S(=O)(=O)NC3=NC=CS3)O,0.049300848
46943432,CCNC(=O)C[C@H]1C2=NN=C(N2C3=C(C=C(C=C3)OC)C(=N1)C4=CC=C(C=C4)Cl)C,0.788315279
70701433,COC1=CC=CC(=C1O)CNC2=CC=C(C=C2)S(=O)(=O)NC3=CC=CC=N3,1.520502277
2826191,C1=CC=C(C=C1)C2=CC=C(C=C2)NC(=O)C3=CC=CC=C3C(=O)O,0.010997529
70701426,COC1=CC=CC(=C1O)CNC2=CC=C(C=C2)S(=O)(=O)NC3=NC4=CC=CC=C4S3,0.893181499
44251608,C[C@@H]1CC2=C([C@@]3(N1)C4=C(C=CC(=C4)Cl)NC3=O)NC5=CC(=C(C=C25)F)Cl,1.955182001
70701446,C1=CC=C(C(=C1)CNC2=CC=C(C=C2)S(=O)(=O)NC3=NC=CS3)N,0.00302388
70701404,COC1=CC=CC(=C1O)CNC2=CC=C(C=C2)S(=O)(=O)NC3=CN=C(C=C3)N4CCNCC4,0.022829543
71295999,C1=CC=C2C(=C1)C(=NC(=N2)N3C=CN=C3)NC4=CC(=C(C=C4)F)F,0.690491361
71296015,C1=CC=C2C(=C1)C(=NC(=N2)NC3=CC=NC=C3)NC4=CC(=C(C=C4)F)F,0.115530823
70701400,COC1=CC(=C(C=C1)O)CNC2=CC=C(C=C2)S(=O)(=O)NC3=NC=CS3,0.009553636
70701373,C1=CC(=C(C(=C1)[N+](=O)[O-])O)CNC2=CC=C(C=C2)S(=O)(=O)NC3=NC=CS3,0.070366224
70701395,C1=CC(=CC=C1NCC2=C(C(=CC(=C2)F)Cl)O)[S+](=O)(NC3=NC=CS3)[O-],0.043852973
70701383,COC1=CC=CC(=C1N)CNC2=CC=C(C=C2)S(=O)(=O)NC3=NC=CS3,0.073779098
866988,CC1=C(NC(=C1C(=O)C)C)C(=O)NC2=CC=C(C=C2)OC,1.315295934
775964,CC1=C(NC(=C1C(=O)C)C)C(=O)NC2=CC=C(C=C2)Cl,1.253619948
9968854,C1COCCN1CC2=CC=C(C=C2)C3=CC(=C(S3)C(=O)N)NC(=O)N,0.111808101
4823,CC1CC(=O)NN=C1C2=CC3=C(C=C2)N=C(N3)C4=CC=C(C=C4)OC,0.680754473
60167861,CC1=CN=C(N=C1NCC2CCN(CC2)C3=CN=CC=C3)C4=CC=CC=C4C5COC5,0.008374625
10475633,CC(C)(CNC(=O)CC1CCC2(CC1)OC3(C4CC5CC(C4)CC3C5)OO2)N,1.243312783
1157499,CC1=CC(=NC(=N1)C)NS(=O)(=O)C2=CC=C(C=C2)NC(=O)C3=C(C4=CC=CC=C4O3)C,0.645554453
42654850,C1C(C2=C(NC1=O)N=C(S2)N)C3=C(C=CC(=C3)Cl)F,1.597994237
16764667,COC1=C(C=C(C=C1)C2CC(=O)NC3=C2SC(=N3)N)OC,0.118287
135656053,C1C(C2=C(NN=C2NC1=O)NC3=CC=CC=C3)C4=CC=C(C=C4)OCC(=O)N,0.007419105
999758,CCN1CCC2=C(C1)SC(=C2C(=O)N)NC(=O)NC3=CC(=C(C=C3)Cl)Cl,1.052911717
16955992,CCOC1=CC=C(C=C1)N2CC(CC2=O)C3=NC(=NO3)C4=CC=CC=N4,0.846913904
4774787,C1=CN2C(=CC(=N2)C(=O)NC3=CC=C(C=C3)S(=O)(=O)N)N=C1,0.259981722
70789494,CC1=CC=C(C=C1)S(=O)(=O)NC2=C(C=CN=C2)C(=O)NC3=NC(=CS3)C4=CC(=CC=C4)Cl,0.078290274
70701409,CN(CC1=C(C(=CC=C1)OC)O)C2=CC=C(C=C2)[S+](=O)(NC3=NC=CS3)[O-],2.139600149
70789442,CC1=CC=C(C=C1)S(=O)(=O)NC2=C(C=CN=C2)C(=O)NC3=NC(=CS3)C4=CC=C(C=C4)Cl,0.078682035
70789474,CC1=CC=C(C=C1)S(=O)(=O)NC2=C(C=CN=C2)C(=O)NC3=NC(=CS3)C4=CC(=C(C=C4)Cl)Cl,0.099146188
70789486,CC1=CC=C(C=C1)S(=O)(=O)NC2=C(C=CN=C2)C(=O)NC3=NC(=CS3)C4=CC=C(C=C4)F,0.902579316
70789417,CC1=CC=C(C=C1)S(=O)(=O)NC2=C(C=CN=C2)C(=O)NC3=NC(=CS3)C4=CC=C(C=C4)C5=CC=CC=C5,0.011241011
70701435,CC1=CSC(=N1)NS(=O)(=O)C2=CC=C(C=C2)NCC3=C(C(=CC=C3)OC)O,0.314672467
70701378,COC1=CC=CC(=C1O)CNC2=CC=C(C=C2)S(=O)(=O)NC3=NC4=CC=CC=C4N3,0.072535467
70701414,CC1=CC(=NO1)NS(=O)(=O)C2=CC=C(C=C2)NCC3=C(C(=CC=C3)OC)O,0.161568229
70701382,COC1=CC=CC(=C1O)CNC2=CC=C(C=C2)S(=O)(=O)NC3=NC=CC=N3,0.0814889
70701365,C1CNC2=C1C=CC=C2CNC3=CC=C(C=C3)[S+](=O)(NC4=NC=CS4)[O-],0.048900135
70789475,CC1=CC=C(C=C1)S(=O)(=O)NC2=C(C=CN=C2)C(=O)NC3=NC(=CS3)C4=CC(=CS4)Br,0.016994416
1478221,C1=CC=C2C(=C1)/C(=C/C3=CC(=CC=C3)C(=O)O)/C(=O)N2,0.004523727
70701397,COC1=CC=CC(=C1O)CNC2=CC=C(C=C2)S(=O)(=O)NC3=CC(=CC=C3)N4CCNCC4,0.034124449
72710613,C1=CC\2=C(C(=C1)Cl)NC(=O)/C2=C/C3=CC(=C(C(=C3)Cl)O)Cl,0.172493269
72710618,C1=CC\2=C(C=C1Cl)NC(=O)/C2=C/C3=CC(=C(C(=C3)Cl)O)Cl,0.22901234
17982593,C1=CC2=C(C=C1Cl)/C(=C\C3=CC(=C(C(=C3)Cl)O)Cl)/C(=O)N2,0.204143949
72710611,C1=CC2=C(C(=C1)Cl)/C(=C\C3=CC(=C(C(=C3)Cl)O)Cl)/C(=O)N2,0.275636904
334157,C1=CC(=CC=C1NC(=O)C2=CC=NC=C2)S(=O)(=O)NC3=NC=CS3,0.003884357
70789375,CC1=CC=C(C=C1)S(=O)(=O)NC2=NC=CC(=C2)C(=O)NC3=NC(=CS3)C4=CC=CC=C4,0.575769346
70789537,C1=CC=C2C(=C1)C(=CC=N2)C(=O)NC3=CC=C(C=C3)S(=O)(=O)NC4=NC=CS4,0.005603196
70789478,CC1=CC=C(C=C1)S(=O)(=O)NC2=C(C=CN=C2)C(=O)NC3=CC=C(C=C3)C4=NNN=N4,0.003214925
70701408,C1CN(CCN1)C2=CC=C(C=C2)N[S+](=O)(C3=CC=C(C=C3)NCC4=C(C(=CC=C4)Cl)O)[O-],0.01617343
70701402,C1CN(CCN1)C2=CC=C(C=C2)N[S+](=O)(C3=CC=C(C=C3)NCC4=C(C=C(C=C4)Br)O)[O-],0.015325182
70701431,C1CN(CCN1)C2=CC=C(C=C2)N[S+](=O)(C3=CC=C(C=C3)NCC4=C(C=C(C=C4)Cl)O)[O-],0.014334099
1292054,C1=CC=C2C(=C1)C=CC=C2C(=O)NC3=CC=C(C=C3)S(=O)(=O)NC4=NC=CS4,0.029060397
2147590,C1=CC=C2C=C(C=CC2=C1)C(=O)NC3=CC=C(C=C3)S(=O)(=O)NC4=NC=CS4,0.011453215
1548400,C1=CC=C(C=C1)CC(=O)NC2=CC=C(C=C2)S(=O)(=O)NC3=NC=CS3,0.004471709
1115153,C1=CC=C(C=C1)CCC(=O)NC2=CC=C(C=C2)S(=O)(=O)NC3=NC=CS3,0.024104097
70789400,C1=CC=C2C=C(C=CC2=C1)CC(=O)NC3=CC=C(C=C3)S(=O)(=O)NC4=NC=CS4,0.039903759
1582687,C1=CC=C(C=C1)C2=NC3=CC=CC=C3C(=C2)C(=O)NC4=CC=C(C=C4)S(=O)(=O)NC5=NC=CS5,0.012947564
70701410,C1CNCCC1C2=CC=C(C=C2)N[S+](=O)(C3=CC=C(C=C3)NCC4=C(C=C(C=C4)Br)O)[O-],0.012198404
70701420,C1CNCCC1C2=CC=C(C=C2)N[S+](=O)(C3=CC=C(C=C3)NCC4=C(C=C(C=C4)Cl)O)[O-],0.004682104
52912189,CC1=C(C(=NO1)C)C2=C(C=C3C(=C2)N=CC4=C3N(C(=O)N4)[C@H](C)C5=CC=CC=N5)OC,2.064637877
57339144,C1CCN(C1)C2CCN(CC2)C(=O)C3=CC(=C(C=C3)C(=O)N4CCC(CC4)N5CCCC5)NC6=CC=CC=C6,0.014365836
1450448,CC1=CC=CC=C1C(=O)N2CCC3=C2C=CC(=C3)C4=C(SC(=N4)NC(=O)C5=CC6=C(C=C5)OCO6)C,1.143523803
71771097,CC1=C(C(=CC=C1)C)C(=O)NC2=CC(=C(C=C2)OC)[S+](=O)(N(C)C)[O-],0.5414525
24944925,CC(C)(C)C1=CC=C(C=C1)C(=O)NC2=CN3C=C(C=CC3=N2)N4C=CN=C4,2.648616015
70789411,CC(=O)NC1=NC=C(S1)S(=O)(=O)NC2=C(C=CN=C2)C(=O)NC3=NC(=CS3)C4=CC=CC=C4,0.042689882
70789446,CC1=C(C(=NO1)C)S(=O)(=O)NC2=C(C=CN=C2)C(=O)NC3=NC(=CS3)C4=CC=CC=C4,0.744971143
70789370,C1CC2=C(C=CC(=C2)S(=O)(=O)NC3=C(C=CN=C3)C(=O)NC4=NC(=CS4)C5=CC=CC=C5)NC(=O)C1,0.003271697
70789510,CN1C=C(N=C1)S(=O)(=O)NC2=C(C=CN=C2)C(=O)NC3=NC(=CS3)C4=CC=CC=C4,0.002497106
70789412,C1=CC=C(C=C1)C2=CSC(=N2)NC(=O)C3=C(C=NC=C3)NS(=O)(=O)C4=CC=C(C=C4)C#N,0.603517013
2132664,C1=CC=C2C=C(C=CC2=C1)S(=O)(=O)NC3=CC=C(C=C3)S(=O)(=O)NC4=NC=CS4,0.016541465
70701434,COC1=CC=CC(=C1O)CNC2=CC=C(C=C2)S(=O)(=O)NC3=NC=C(S3)C4=CC=CC=C4,0.078255328
70701432,COC1=CC=CC(=C1O)CNC2=CC=C(C=C2)S(=O)(=O)NC3=NC4=CC=CC=C4O3,0.248645015
72183101,C1=CC(=CN=C1)C2=CC=C(O2)C(=O)NC3=NC=C(S3)CC4=CC=C(C=C4)C(F)(F)F,2.292261942
11248978,C1CN2C=C(C3=CC=CC(=C32)CN1C(=O)N4CCOCC4)C5=C(C(=O)NC5=O)C6=CN=C7N6C=CC=C7,0.167040262
70789679,C1=CC=C2C(=C1)C(=NC(=N2)C3=CC(=O)NC=C3)NC4=CC(=C(C=C4)F)F,1.129313101
70789651,COC1=CC(=CC(=N1)OC)C2=NC3=CC=CC=C3C(=N2)NC4=CC(=C(C=C4)F)F,0.067193906
70789359,CC1=CC=C(C=C1)CNC2=CC=CC=C2C(=O)NC3=NC(=CS3)C4=CC=CC=C4,0.066079461
70789672,COC1=NC=CC(=C1)C2=NC3=CC=CC=C3C(=N2)NC4=CC(=C(C=C4)F)F,0.061752961
70789674,COC1=NC=CC(=C1Cl)C2=NC3=CC=CC=C3C(=N2)NC4=CC(=C(C=C4)F)F,0.075977934
70789675,C1=CC=C2C(=C1)C(=NC(=N2)C3=CC(=NC=C3)F)NC4=CC(=C(C=C4)F)F,0.330581093
70789345,C1=CC(=CC=C1C2=CSC(=N2)NC(=O)C3=C(C=NC=C3)NS(=O)(=O)C4=CC=C(C=C4)F)F,1.597721049
70789690,C1=CC=C2C(=C1)C(=NC(=N2)C3=CC=NC=C3)NC4=CC(=C(C=C4)C5=CC(=CC=C5)OC(F)(F)F)F,0.049324879
70789695,C1=CC=C2C(=C1)C(=NC(=N2)C3=CC=NC=C3)NC4=CC(=C(C=C4)C5=CC=C(C=C5)F)F,0.228006442
70789663,C1=CC=C2C(=C1)C(=NC(=N2)C3=CC=NC=C3)NC4=CC(=C(C=C4)C5=CC(=CC=C5)C(F)(F)F)F,0.036487314
70789682,C1=CC=C2C(=C1)C(=NC(=N2)C3=CC=NC=C3)NC4=CC(=C(C=C4)C5=CC6=C(C=C5)NN=C6)F,0.09711836
70789655,C1=CC=C2C(=C1)C(=NC(=N2)C3=CC=NC=C3)NC4=CC(=C(C=C4)C5=CC(=CC=C5)F)F,0.119460952
70789694,C1=CC=C2C(=C1)C(=NC(=N2)C3=CC=NC=C3)NC4=CC(=C(C=C4)C5=CC(=C(C(=C5)F)F)F)F,0.047266284
70789666,C1=CC=C2C(=C1)C(=NC(=N2)C3=CC=NC=C3)NC4=CC(=C(C=C4)C5=CC(=CC=C5)OC(F)F)F,0.065657017
70789698,C1=CC=C2C(=C1)C(=NC(=N2)C3=CC=NC=C3)NC4=CC(=C(C=C4)OC(F)(F)F)F,1.378095845
26951683,CC(=O)NC1=CC(=C(C=C1)OC)S(=O)(=O)NC2=CC=C(C=C2)Br,1.569605226
46663817,CC1=C(NC(=C1C(=O)C)C)C(=O)N(C)C,0.27551966
71771102,CC1=C(NC(=C1C(=O)C)C)C(=O)NC2=CC(=CC=C2)[S+](=O)(NC3=CC=CC=N3)[O-],0.028098945
71771081,CC1=C(NC(=C1C(=O)C)C)C(=O)NC2=CC(=CC=C2)[S+](=O)(NC3=CC=NC=C3)[O-],0.003660863
71771087,CC1=C(C(=NC=C1)C)C(=O)NC2=CC(=CC=C2)[S+](=O)(N(C)C)[O-],0.295519371
71771093,CC1=C(NC(=C1C(=O)C)C)C(=O)NC2=CC(=CC=C2)[S+](=O)(NC3=CC=C(C=C3)C#N)[O-],0.408460159
71771076,CC1=C(NC(=C1C(=O)C)C)C(=O)NC2=CC(=CC=C2)[S+](=O)(NC3=CC=C(C=C3)NC(=O)C)[O-],0.044009519
71771067,CCC1=C(C=C(C=C1)NC(=O)C2=C(C(=C(N2)C)C(=O)C)C)[S+](=O)(NC3=CC=CC=C3C#N)[O-],0.159811601
49846579,CC1(CCC(=C(C1)C2=CC=C(C=C2)Cl)CN3CCN(CC3)C4=CC(=C(C=C4)C(=O)NS(=O)(=O)C5=CC(=C(C=C5)NCC6CCOCC6)[N+](=O)[O-])OC7=CN=C8C(=C7)C=CN8)C,0.001727201
44205240,CCS(=O)(=O)N1CC(C1)(CC#N)N2C=C(C=N2)C3=C4C=CNC4=NC=N3,0.029830976
135398495,C1CC1NC(=O)NC2=C(NN=C2)C3=NC4=C(N3)C=C(C=C4)CN5CCOCC5,0.013291737
50515,CN(C)CCN1C(=O)C2=CC=CC3=CC(=CC(=C32)C1=O)N,1.197574568
6852167,CC1=C(SC(=N1)NC(=O)C)C2=CC(=C(C=C2)Cl)S(=O)(=O)NCCO,0.031034713
9549295,CCCNC(=O)NC1=C(C=C(C=C1)OC2=NC=NC3=CC(=C(C=C32)OC)OC)Cl,0.869226248
11175137,C1CNCCC1(C2=CC=C(C=C2)C3=CNN=C3)C4=CC=C(C=C4)Cl,0.119785469
54575456,CN(CC1=CC2=C(S1)C(=NC(=N2)C3=CN=C(C=C3)OC)N4CCOCC4)C5=NC=C(C=N5)C(=O)NO,0.974606932
5311510,C1=CC(=CC(=C1)C(=O)N)C2=CC(=NC=N2)NC3=CC=C(C=C3)OC(F)(F)F,1.54572801
10200390,COC1=C(C=C(C=C1)C2=CC3=NC=CN3C(=N2)NC4=C(C=CC=N4)C(=O)N)OC,0.06767366
73424672,CC1=C(NC(=C1C(=O)C)C)C(=O)NC2=CC(=C(C=C2)OC)[S+](=O)(NC3=CC=CC=C3C#N)[O-],0.152169579
73424673,CC1=C(NC(=C1C(=O)C)C)C(=O)NC2=CC(=C(C=C2)OC)[S+](=O)(NC3=CC=C(C=C3)C#N)[O-],0.076438473
71608036,COC(=N)C1=NC2=C(S1)C3=C(C=C2)N=CN=C3NC4=C(C=C(C=C4)F)Br,0.064865665
44129660,C1=CC(=CC(=C1)C(=O)NCCO)C2=CC(=NC=N2)NC3=CC=C(C=C3)OC(F)(F)F,1.128748133
73330286,CC1=C(NC(=C1C(=O)C)C)C(=O)NC2=CC(=C(C=C2)OCCCN(C)C)[S+](=O)(NC3=CC=C(C=C3)Br)[O-],0.126300023
72943187,CCOC(=O)NC1=CC(=NN2C1=NN=C2C)C3=CC(=C(C=C3)C)NS(=O)(=O)C,0.687992642
76285486,COC1=C(C=C2C(=C1)C3(CCC3)C(=N2)N)OCCCN4CCCC4,0.018455337
73010924,C1CN(CCC2=CC=CC=C21)C3=NC(=NC(=C3)NCCC(=O)O)C4=CN=CC=C4,0.144816271
133053865,C1CC1(C2=CC=C(C=C2)NC(=O)C3=CC(=NC=C3)C4=NC=CC(=C4)C(=O)O)N,0.022195513
135565082,CN1C(=NC=N1)[C@@H]2[C@H](NC3=CC(=CC4=C3C2=NNC4=O)F)C5=CC=C(C=C5)F,0.158981801
44462758,C1CC[C@H]([C@H](C1)N)NC2=NC=C(C(=N2)NC3=CC(=CC=C3)N4N=CC=N4)C(=O)N,0.029736565
54766613,CCC(CC)(C(=O)N[C@@H](CCCN=C(N)N)C(=O)NC1(CCCC1)C(=O)NC(C2=CC=C(C=C2)F)C3=CC=C(C=C3)F)NC(=O)C(C)C,0.011943543
135566899,CC1=CC(=C(C=C1O)N)N=NC2=CC=C(C=C2)S(=O)(=O)NC3=CC=CC=N3,0.076649636
135564749,CC1=CC(=CC(=C1OCCO)C)C2=NC3=C(C(=CC(=C3)OC)OC)C(=O)N2,1.457566718
74767274,CN(C1=CC=C(C=C1)C#N)C(=O)C2=CN3C(=CN=C3C=N2)C4=CC=C(C=C4)C(F)(F)F,2.074317365
90157166,CNC(=O)C1=CC=C(C=C1)C2=CN=C3N2C=C(N=C3)C(=O)N(C)C4=CC=C(C=C4)Cl,0.284872533
66613669,C1=CC(=CC(=C1)S(=O)(=O)C2=CC=C(C=C2)CNC(=O)C3=CN=C4C(=C3)C=NN4)C(F)(F)F,1.730443036
46926360,C1CC(CCC1CC(=O)O)C2=CC=C(C=C2)N3CCOC4=NC=NC(=C4C3=O)N,0.003026886
1261822,CC1=CC(=C2C(=C1)C(=CC(=N2)C3=CC=CC=N3)C(=O)NC4=CC=C(C=C4)S(=O)(=O)NC5=C(C(=NO5)C)C)C,0.455472455
5311424,CC[C@@H](C1=CC=CC=C1)NC(=O)C2=C(C(=NC3=CC=CC=C32)C4=CC=CC=C4)O,0.777983753
16195554,C1=CC=C(C=C1)C2=C/C(=C\C3=CC=C(O3)C4=CC=C(C=C4)[N+](=O)[O-])/C(=O)N2C5=CC=C(C=C5)C(=O)O,0.071730134
44402523,C1=CC(=CC=C1/C=C/C(=O)NC2=C(C=C(C=C2)C3=NC4=C(O3)C=CC(=C4)CC(=O)O)F)Br,0.013385719
1791111,CC1=CC(=NC(=N1)NS(=O)(=O)C2=CC=C(C=C2)NC(=S)NC(=O)COC3=C(C=C(C=C3)Br)Cl)C,0.781990238
91623360,CN1CCN(CC1)C2=C(C=C(C=C2)C3=CC=CC(=C3)CN4CCOCC4)NC(=O)C5=CNC(=O)C=C5C(F)(F)F,0.006983429
90094283,CCN(CCN(C)C)C(=O)CNCC1=NC=CC(=C1)C(=O)OCC,0.120082274
46192505,CCNC(=O)NC1=NC=C(S1)C2=CC(=NC(=N2)C3=NC=CN=C3)C4=C(C=C(C=C4C)OC)C,1.65188679
131955127,C1CC1CC2=C(C(=NN2C3=NC(=CS3)C(=O)O)C4=CC=CC(=C4)C5=CC=CC=C5)CC6=CC=C(C=C6)S(=O)(=O)N,0.005957638
134789906,C1CC1NC(=O)C2=NC(=C3N2C=CN=C3)C4=CN=CC=C4,0.113783239
134791272,C[S+](=O)(C1=CC=C(C=C1)C2=C3C=NC=CN3C(=N2)C(=O)N4CCOCC4)[O-],0.021504375
134790244,COC(=O)CNC(=O)C1=NC(=C2N1C=CN=C2)C3=CC=C(C=C3)[S+](=O)(C)[O-],0.024896693
134788378,C1=CC(=CN=C1)C2=C3C=NC=CN3C(=N2)C(=O)NCC4=CC=NC=C4,0.019221979
118740523,CN(C)C(=O)C1=NC(=C2N1C=CN=C2)C3=CC=C(C=C3)S(=O)(=O)C,0.048781054
134789746,CC(C)NC(=O)C1=NC(=C2N1C=CN=C2)C3=CN=C(C=C3)Cl,2.289621363
134790239,C1COCCN1C(=O)C2=NC(=C3N2C=CC=C3)C4=CN=CC=C4,0.668513107
134788860,C[S+](=O)(C1=CC=C(C=C1)C2=C3C=CC=CN3C(=N2)C(=O)NCC#C)[O-],1.542856173
134788093,C[S+](=O)(C1=CC=C(C=C1)C2=C3C=CC=CN3C(=N2)C(=O)N4CCOCC4)[O-],0.467096473
134789059,C[S+](=O)(C1=CC=C(C=C1)C2=C3C=CC=CN3C(=N2)C(=O)NCC4=CN=CC=C4)[O-],1.327610852
134789772,COC(=O)CNC(=O)C1=NC(=C2N1C=CC=C2)C3=CC=C(C=C3)[S+](=O)(C)[O-],0.851046805
118740471,CN1C2=C(C=N1)C(=CC(=N2)C(=O)N(C)C)C3=CC=C(C=C3)S(=O)(=O)C,0.063026089
63268833,C1=COC(=C1)C2=NC3=C(N2)C=NC=C3,0.150605337
58496428,CN1C(=O)C=C2C(=C1C3=CC(=CC=C3)N(C)C)C(=O)N(N2)C4=CC=CC=C4Cl,0.035176847
25181195,C1COCCN1C2=CC(=O)C3=C(O2)C(=CC=C3)C4=CC=C(C=C4)N,0.203651773
11154555,CN(C)C(=O)NC1CCC(CC1)CCN2CCN(CC2)C3=C(C(=CC=C3)Cl)Cl,1.202002714
9871419,CCCSC1=NC(=C2C(=N1)N(N=N2)[C@@H]3C[C@@H]([C@H]([C@H]3O)O)OCCO)N[C@@H]4C[C@H]4C5=CC(=C(C=C5)F)F,1.485290234
78357767,COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCCC3)NCCCCCN4CCCC4)OC,0.005803185
76283751,CN1C=C(C2=C1N=CC=C2)NC3=C(C=CN=C3)C(=O)O,0.011928014
73670548,CCN(C1CCC(CC1)N(C)CCOC)C2=CC(=CC(=C2C)C(=O)NCC3=C(C=C(NC3=O)C)C)C#CCN4CCOCC4,0.011125343
121439609,CCC1=C(C(=CC=C1)CC)N2C(=C(C=C(C2=O)C3=NC(=CS3)C4=CC=C(C=C4)C(F)(F)F)C(=O)N5CCNCC5)C=C(C)C,0.054483271
56846693,CC(C)(C1=CC(=NO1)NC(=O)NC2=CC(=CC=C2)OC3=NC=NC4=CC(=C(C=C43)OC)OC)C(F)(F)F,0.069743982
44631912,CN(C)C(=O)C1=CC2=CN=C(N=C2N1C3CCCC3)NC4=NC=C(C=C4)N5CCNCC5,0.318330771
91663282,CCC1=C(N=C2C(=CNN2C1=O)C3=CN(N=C3)C4=NC=CC(=C4)CO)C,0.004623525
5330814,C1=CC(=C(C(=C1)F)NC(=S)N2C(=NC(=N2)N)NC3=CC=C(C=C3)S(=O)(=O)N)F,0.014267381
64393976,C1=CC(=CC=C1CC(=O)NC2=C(C=CN=C2)C(=O)O)Cl,0.02407931
151115,CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=C5[C@H](CCC6=C5C(=CC(=C6C)F)N=C4C3=C2)N)O,0.84993857
90407809,CN1C=NC(=C1C2=CC=C(C=C2)OC)C3=NC=CC(=C3)C(=O)O,0.009892508
74766595,CC1=C(C=CC(=C1)Cl)COC2=CC=NN2C3=NC=CC(=C3)C(=O)O,0.015010036
75410922,CC(=O)NC[C@H]1COCC2=NC3=C(N12)C=CC(=C3)C(=O)OC,0.014671071
75411313,C1CCC(C1)C(=O)NC[C@H]2CN3C(=NC=C3C4=CC=C(C=C4)Cl)CO2,0.301453077
45360472,CC1=NC(=CC(=N1)[C@H]2CN3CC[C@H]2C[C@@H]3CNC4CCOCC4)C5=CC=CC=C5,0.940600743
26745074,CC1=CC(=CC=C1)C2=NOC(=N2)[C@@H]3CC4=C(CN3C(=O)CC(C)(C)CC(=O)O)NC=N4,0.080713528
28961069,CC1=CC(=CC=C1)C2=NOC(=N2)[C@@H]3CC4=C(CN3)NC=N4,1.220500571
51136636,COC1=C(C=C2C(=C1)CCN=C2C[C@H]3CN(CC[C@H]3CC(=O)O)S(=O)(=O)C4=CC=CC(=C4)C#N)OC,0.006352619
49878590,CCOC(=O)N1CCN(CC1)C(=O)CN2C(=O)C3=C(S2)N=C(C=C3C)C,0.124348005
134805851,COC1=NC=C(C=N1)C2=NNC3=C2CC(=O)N(C3)C4=CC=CC=C4,0.104313189
134811177,CC(=O)N1CCC(CC1)NC(=O)C2=C3C=CNC3=CC(=N2)C4=CC=CC=C4,0.793663932
134805340,C1=CC=C(C=C1)C2=NC(=C3C=CNC3=C2)C(=O)NCCCN4C=CN=C4,1.728835052
134811068,C1CC(=O)NC1CNC(=O)C2=C3C=CNC3=CC(=N2)C4=CC=CC=C4,0.367875973
134811263,CN1CCC(CC1=O)CNC(=O)C2=C3C=CN(C3=CC(=N2)C4=CC=CC=C4OC)C,0.780445083
134811287,CN1C=CC2=C(N=C(C=C21)C3=CC=CC(=C3)CO)C(=O)NCCC(=O)N,0.084990096
134805006,CC1=C(C(=NO1)C)C2=CC(=CN3C2=CN=C3)C4=CC5=C(CNC5=O)C=C4,0.415391406
134809345,CC(=O)NC1=CC=CC(=C1)C2=NC(=C3C=CN(C3=C2)CCOC)C4=CCOCC4,1.184557732
134808413,COC1=C(C=C(C=C1)C2=NN3C(=NC=C3NC4=CC=C(C=C4)C(=O)N)C=C2)OC,0.382137309
134807270,CNC(=O)C1=CC=CC(=C1)C2=CN=C(C3=C2CCO3)NC4=CC=CC(=C4)C(F)(F)F,0.142525744
134809557,COCCNC(=O)C1=CC=C(C=C1)C2=NC=C3N2C=C(N=C3)C4=CC(=CC=C4)F,1.037375326
134810621,CC(=O)NCCNC(=O)C1=CC=C(C=C1)C2=NC=C3N2C=C(N=C3)C4=CC(=CC=C4)F,0.097306465
134808595,C1=CC(=CC(=C1)F)C2=CN3C(=CN=C3C4=CC=C(C=C4)C(=O)NCCCO)C=N2,0.081989048
134810647,C1CC(=O)N(C1)CCCNC(=O)C2=CC=C(C=C2)C3=NC=C4N3C=C(N=C4)C5=CC=CC=C5,0.663998598
134810659,C1=CC=C(C=C1)C2=CN3C(=CN=C3C4=CC=C(C=C4)C(=O)O)C=N2,0.03380564
134810625,C1CS(=O)(=O)CCN1C(=O)C2=CC=C(C=C2)C3=NC=C4N3C=C(N=C4)C5=CC=CC=C5,0.105524792
134810650,CNC(=O)C1CCN(CC1)C(=O)C2=CC=C(C=C2)C3=NC=C4N3C=C(N=C4)C5=CC=CC=C5,0.034992799
133053881,C1CC(CCC1COC(C2=CC=CC=C2Cl)C3=CC4=NC=CC(=C4N3)C(=O)O)(F)F,0.173753076
